8.0859,64.6893,130.6544,2.2018,0.0859,0.008,0.003,0
4.999,55.1738,182.2417,1.1988,0.015,0,0,0
3.031,42.3536,247.1938,0.4675,0.007,0.001,0,0
1.4336,40.2288,264.8361,0.5964,0,0,0,0
1.009,36.4476,290.7263,0.6004,0.001,0,0,0
0.6613,30.6484,311.2198,0.2048,0,0,0,0
0.4715,36.3576,280.8991,1.9401,0,0,0,0
