54.5954,68.7972,83.4266,70.6324,84.985,88.4645,110.9111,82.5035
55.0819,69.3616,84.7862,70.1089,84.5175,87.6543,110.011,83.0579
56.2148,69.6733,85.4875,70.2368,83.2697,85.964,104.4635,80.1495
53.009,63.5055,73.2268,57.0979,65.2048,64.1898,72.5055,63.967
31.8731,39.1489,40.1748,29.6963,33.0929,32.2567,31.7483,39.8082
51,58,75,46,62,47,52,54
