14.3476,49.0879,39.5594,8.6703,1.8191,0.5674,0.1418,0.0479
12.0879,55.9660,48.2937,7.8671,1.2767,0.2847,0.0000,0.0000
12.1269,63.4755,58.9311,6.5185,0.7113,0.1469,0.0340,0.0050
12.9990,67.7373,48.7852,6.5874,0.9361,0.2078,0.0350,0.0200
11.8082,71.5744,57.2058,5.6893,0.6394,0.1409,0.0350,0.0050
11.0479,75.5924,60.3427,5.1518,0.5235,0.1099,0.0260,0.0060
9.1179,79.5105,73.1908,3.8711,0.3327,0.0450,0.0070,0.0020
